,summary,Impacts,Hazard,Adaptation,Causes,Mitigation,word
jahr überhaupt,3.101892471418656,-0.2157127170879447,-0.2764614748643341,-0.32632919586961107,0.6279367262370878,-0.32425110643383437,jahr überhaupt
überhaupt 2024,2.9943322143093347,-0.18042155707449875,-0.2411703148508882,-0.29103803585616517,0.5746290023379095,-0.2889599464203884,überhaupt 2024
2023 für,2.933447845645296,-0.15987878755175833,-0.22062754532814785,-0.27049526633342474,0.5413066780155853,-0.26841717689764794,2023 für
für pariser,2.905459561438582,-0.15029189171024115,-0.21104064948663048,-0.26090837049190746,0.5251237844435384,-0.2588302810561306,für pariser
pariser klima+ziel,2.8810685493974324,-0.1418615666412778,-0.20261032441766705,-0.25247804542294405,0.5105418246251937,-0.25039995598716724,pariser klima+ziel
klima+ziel geb+t,2.854563170939572,-0.13261914368619485,-0.1933679014625841,-0.24323562246786115,0.4941616853493081,-0.24115753303208423,klima+ziel geb+t
geb+t gut,2.8294244682368124,-0.12377364006835892,-0.18452239784474841,-0.2343901188500254,0.4780837496305722,-0.2323120294142484,geb+t gut
gut hoffnung,2.802113184546573,-0.11407415850785182,-0.17482291628424115,-0.22469063728951827,0.4599826837589464,-0.22261254785374127,gut hoffnung
hoffnung mehr,2.786749272798842,-0.10857609854752431,-0.16932485632391356,-0.2191925773291906,0.44949508809524896,-0.2171144878934138,hoffnung mehr
liegen,2.7641569718450887,-0.10043601305267826,-0.16118477082906763,-0.2110524918343446,0.433654470274767,-0.2089744023985678,liegen
erstmals lieg+en,2.7641569718450887,-0.10043601305267826,-0.16118477082906763,-0.2110524918343446,0.433654470274767,-0.2089744023985678,erstmals lieg+en
EU-Berechnungen,2.754693752376981,-0.09700659297387296,-0.15775535075026245,-0.20762307175553946,0.42686567429142325,-0.20554498231976256,EU-Berechnungen
lieg+en eu+-+berechnung+en,2.754693752376981,-0.09700659297387296,-0.15775535075026245,-0.20762307175553946,0.42686567429142325,-0.20554498231976256,lieg+en eu+-+berechnung+en
eu+-+berechnung+en zufolge,2.735175642739879,-0.08989597140162825,-0.15064472917801758,-0.2005124501832946,0.412565357563898,-0.19843436074751775,eu+-+berechnung+en zufolge
zufolge drei,2.726363294891056,-0.08666891192368945,-0.14741766970007883,-0.1972853907053559,0.4059731815593529,-0.195207301269579,zufolge drei
drei jahr+e,2.7211351477998553,-0.08474944420785678,-0.14549820198424607,-0.19536592298952304,0.4020212428757047,-0.19328783355374618,drei jahr+e
Schnitt,2.7122163840262283,-0.08146647172508927,-0.1422152295014786,-0.1920829505067556,0.3952078480366758,-0.19000486107097883,Schnitt
jahr+e schnitt,2.7122163840262283,-0.08146647172508927,-0.1422152295014786,-0.1920829505067556,0.3952078480366758,-0.19000486107097883,jahr+e schnitt
schnitt mehr,2.704772429115161,-0.07871809625172312,-0.13946685402811243,-0.18933457503338946,0.3894506399986715,-0.1872564855976127,schnitt mehr
"mehr 1,5",2.6968875885076966,-0.07579868030109298,-0.13654743807748237,-0.1864151590827593,0.3832811059079012,-0.1843370696469824,"mehr 1,5"
vorindustriellen,2.682478115572381,-0.07044135447802999,-0.13119011225441923,-0.18105783325969624,0.37181197301025437,-0.17897974382391943,vorindustriellen
grad vorindustriell+en,2.682478115572381,-0.07044135447802999,-0.13119011225441923,-0.18105783325969624,0.37181197301025437,-0.17897974382391943,grad vorindustriell+en
Niveau,2.6702893517566717,-0.06588715519435613,-0.12663591297074542,-0.1765036339760225,0.3619084826418574,-0.17442554454024548,Niveau
vorindustriell+en niveau,2.6702893517566717,-0.06588715519435613,-0.12663591297074542,-0.1765036339760225,0.3619084826418574,-0.17442554454024548,vorindustriell+en niveau
Lokale,2.6649645935835857,-0.06389108902934053,-0.12463984680572988,-0.1745075678110068,0.3575223917761378,-0.17242947837522998,Lokale
Ausreißer,2.660499673644612,-0.062214269596853944,-0.12296302737324326,-0.1728307483785203,0.3538160635961626,-0.17075265894274344,Ausreißer
lokal+e ausreißer,2.660499673644612,-0.062214269596853944,-0.12296302737324326,-0.1728307483785203,0.3538160635961626,-0.17075265894274344,lokal+e ausreißer
ausreißer änder+n,2.6544120352368545,-0.059923491723821554,-0.12067224950021077,-0.17053997050548772,0.3487202528698531,-0.1684618810697109,ausreißer änder+n
änder+n daran,2.6464129766224684,-0.056905446544751145,-0.11765420432114058,-0.16752192532641752,0.34194874312180684,-0.1654438358906406,änder+n daran
jahr drittwärmst+e,2.6286803594573604,-0.05018227300838921,-0.1109310307847785,-0.16079875179005562,0.3266221671676516,-0.1587206623542787,jahr drittwärmst+e
drittwärmst+e seit,2.622791525534041,-0.047939535535685925,-0.1086882933120754,-0.1585560143173524,0.3214335211465353,-0.1564779248815754,drittwärmst+e seit
geringfügig,2.601840263536859,-0.0399193055371654,-0.10066806331355477,-0.15053578431883177,0.3025574458014929,-0.14845769488305494,geringfügig
2025 geringfügig,2.601840263536859,-0.0399193055371654,-0.10066806331355477,-0.15053578431883177,0.3025574458014929,-0.14845769488305494,2025 geringfügig
kühler,2.59766776290676,-0.038314345412269,-0.09906310318865849,-0.14893082419393547,0.29871845751883486,-0.14685273475815863,kühler
geringfügig kühl+er,2.59766776290676,-0.038314345412269,-0.09906310318865849,-0.14893082419393547,0.29871845751883486,-0.14685273475815863,geringfügig kühl+er
kühl+er 2023,2.5939999207349587,-0.0369013725466934,-0.0976501303230827,-0.1475178513283597,0.2953213206137527,-0.14543976189258284,kühl+er 2023
2023 2024,2.5907874012702456,-0.03566216265193658,-0.09641092042832577,-0.1462786414336027,0.29232845218758224,-0.14420055199782594,2023 2024
2024 bleib+t,2.589222491925479,-0.03505795168530078,-0.09580670946168993,-0.14567443046696704,0.29086459227513745,-0.14359634103119032,2024 bleib+t
wärmste,2.585871988327723,-0.033763094527164826,-0.09451185230355418,-0.14437957330883117,0.2877172327866294,-0.14230148387305436,wärmste
bleib+t warm+st+e,2.585871988327723,-0.033763094527164826,-0.09451185230355418,-0.14437957330883117,0.2877172327866294,-0.14230148387305436,bleib+t warm+st+e
warm+st+e jahr,2.583511441683752,-0.03284981469795344,-0.0935985724743427,-0.14346629347961976,0.2854889247286788,-0.14138820404384292,warm+st+e jahr
aufzeichnung+en erklär+t+e,2.573348196518721,-0.028908168410651237,-0.08965692618704048,-0.1395246471923176,0.2757907118449834,-0.13744655775654074,aufzeichnung+en erklär+t+e
Sa…,2.571046587498343,-0.02801336570962268,-0.08876212348601202,-0.1386298444912891,0.27357056880651753,-0.13655175505551215,Sa…
erklär+t+e sa…,2.571046587498343,-0.02801336570962268,-0.08876212348601202,-0.1386298444912891,0.27357056880651753,-0.13655175505551215,erklär+t+e sa…
+4569,2.5697943123657203,-0.027526178814799906,-0.08827493659118926,-0.1381426575964662,0.2723588701411511,-0.13606456816068938,+4569
sa… +4569,2.5697943123657203,-0.027526178814799906,-0.08827493659118926,-0.1381426575964662,0.2723588701411511,-0.13606456816068938,sa… +4569
+4569 chars,2.5683156578012154,-0.026950615187742284,-0.08769937296413167,-0.1375670939694087,0.27092470990087797,-0.13548900453363183,+4569 chars
wasser+mangel deutschland,2.708944826278755,0.4115852516342149,-0.1410082710592881,-0.19087599206456518,-0.21494428253410475,-0.1887979026287883,wasser+mangel deutschland
droh+en laut,2.8256136838836863,0.4770850942969595,-0.18317464922574705,-0.23304237023102395,-0.2571106607005633,-0.23096428079524714,droh+en laut
Nabu,3.3334560306459418,0.6794311036788364,-0.3484586878281784,-0.39832640883345544,-0.42239469930299495,-0.3962483193976786,Nabu
laut nabu,2.8739583534998827,0.501546731114829,-0.20013937175830016,-0.2500070927635772,-0.27407538323311653,-0.2479290033278003,laut nabu
nabu hoch+e,2.9366919928277957,0.531271615336894,-0.2217328503471247,-0.27160057135240173,-0.29566886182194124,-0.26952248191662487,nabu hoch+e
schaden wasser+knappheit,5.193781054573884,0.9906425619212229,-0.7919110338096491,-0.8417787548149261,-0.8658470452844655,-0.8397006653791492,schaden wasser+knappheit
wasser+knappheit seit,2.984717156361687,0.5526306115875761,-0.23795406235322006,-0.2878217833584971,-0.3118900738280365,-0.28574369392272014,wasser+knappheit seit
seit anfang,3.211051837204218,0.6398027489313728,-0.31104763359555265,-0.36091535460082946,-0.384983645070369,-0.3588372651650528,seit anfang
Jahrhunderts,2.8014125139116124,0.46428610751837956,-0.17457283421937078,-0.22444055522464793,-0.24850884569418713,-0.22236246578887103,Jahrhunderts
anfang jahr+hundert+s,2.8014125139116124,0.46428610751837956,-0.17457283421937078,-0.22444055522464793,-0.24850884569418713,-0.22236246578887103,anfang jahr+hundert+s
jahr+hundert+s deutschland,2.708944826278755,0.4115852516342149,-0.1410082710592881,-0.19087599206456518,-0.21494428253410475,-0.1887979026287883,jahr+hundert+s deutschland
deutschland rund,2.659855192842531,0.38086071800640525,-0.12272075751666184,-0.17258847852193882,-0.19665676899147827,-0.17051038908616198,deutschland rund
rund milliarde+n,2.6362129232760263,0.3652986229585821,-0.11379246350667659,-0.16366018451195358,-0.18772847498149306,-0.16158209507617677,rund milliarde+n
Kubikmeter,2.6092383549158016,0.34688866361223286,-0.1035074356934114,-0.15337515669868843,-0.17744344716822785,-0.15129706726291142,Kubikmeter
milliarde+n kubikmeter,2.6092383549158016,0.34688866361223286,-0.1035074356934114,-0.15337515669868843,-0.17744344716822785,-0.15129706726291142,milliarde+n kubikmeter
kubikmeter wasser,2.6566739694085046,0.3787968186994762,-0.12152402795246312,-0.17139174895774,-0.19546003942727944,-0.16931365952196317,kubikmeter wasser
wasser verlier+en,2.5746545064553517,0.32219485179258656,-0.09016442784935075,-0.14003214885462767,-0.16410043932416712,-0.13795405941885083,wasser verlier+en
verlier+en studie,2.5466637254477242,0.30124473111821914,-0.07923323456665002,-0.12910095557192697,-0.15316924604146645,-0.12702286613615024,verlier+en studie
Land-,2.544090803841472,0.2992733543723296,-0.07822241316069743,-0.12809013416597445,-0.1521584246355137,-0.1260120447301975,Land-
der land+-,2.544090803841472,0.2992733543723296,-0.07822241316069743,-0.12809013416597445,-0.1521584246355137,-0.1260120447301975,der land+-
Volkswirtschaft,2.955649771479475,0.539840688858565,-0.22816759049750027,-0.2780353115027772,-0.3021036019723166,-0.27595722206700046,Volkswirtschaft
land+- volk+s+wirtschaft,2.5576103369719116,0.3095449469707433,-0.08352243540994626,-0.1333901564152233,-0.15745844688476263,-0.13131206697944636,land+- volk+s+wirtschaft
volk+s+wirtschaft aus+wirk+en,2.5833156633206134,0.3284990602106528,-0.09352278965473092,-0.14339051066000777,-0.1674588011295472,-0.1413124212242309,volk+s+wirtschaft aus+wirk+en
Umweltorganisation,2.613748050074008,0.3500168068735529,-0.10523430072012498,-0.1551020217254021,-0.1791703121949416,-0.15302393228962533,Umweltorganisation
der umwelt+organisation,2.613748050074008,0.3500168068735529,-0.10523430072012498,-0.1551020217254021,-0.1791703121949416,-0.15302393228962533,der umwelt+organisation
Naturschutzbund,2.6664361066117004,0.385101230795843,-0.12519186423913248,-0.17505958524440954,-0.19912787571394888,-0.17298149580863267,Naturschutzbund
umwelt+organisation natur+schutz+bund,2.6664361066117004,0.385101230795843,-0.12519186423913248,-0.17505958524440954,-0.19912787571394888,-0.17298149580863267,umwelt+organisation natur+schutz+bund
natur+schutz+bund nabu,2.738093733876733,0.42888780475288496,-0.15171103569887412,-0.20157875670415115,-0.22564704717369052,-0.19950066726837426,natur+schutz+bund nabu
nabu warn+t,2.773341557771972,0.4489464809055072,-0.16450200668929035,-0.21436972769456736,-0.23843801816410676,-0.2122916382587905,nabu warn+t
erheblichen,2.853225399267472,0.49123071457869283,-0.1928991483964393,-0.24276686940171638,-0.2668351598712556,-0.2406887799659394,erheblichen
warn+t erheblich+en,2.853225399267472,0.49123071457869283,-0.1928991483964393,-0.24276686940171638,-0.2668351598712556,-0.2406887799659394,warn+t erheblich+en
erheblich+en schaden,3.0229415076829715,0.5688385105382249,-0.2506794415000859,-0.3005471625053628,-0.3246154529749022,-0.29846907306958603,erheblich+en schaden
landwirtschaftlichen,2.9366919928277957,0.531271615336894,-0.2217328503471247,-0.27160057135240173,-0.29566886182194124,-0.26952248191662487,landwirtschaftlichen
wasser+knappheit landwirtschaftlich+en,2.9366919928277957,0.531271615336894,-0.2217328503471247,-0.27160057135240173,-0.29566886182194124,-0.26952248191662487,wasser+knappheit landwirtschaftlich+en
landwirtschaftlich+en bereich,2.7490655108032,0.4352301548486887,-0.15571011466105328,-0.20557783566633023,-0.2296461261358696,-0.20349974623055334,landwirtschaftlich+en bereich
gesamten,2.6768977068251414,0.3917629855364215,-0.12910762692444763,-0.17897534792972472,-0.20304363839926423,-0.17689725849394777,gesamten
bereich ge+sam+t+en,2.6768977068251414,0.3917629855364215,-0.12910762692444763,-0.17897534792972472,-0.20304363839926423,-0.17689725849394777,bereich ge+sam+t+en
ge+sam+t+en volk+s+wirtschaft,2.6475359767139413,0.37281673281722555,-0.11807846232521887,-0.1679461833304958,-0.19201447380003522,-0.165868093894719,ge+sam+t+en volk+s+wirtschaft
deutschland seit,2.572996239900742,0.3209784386603349,-0.08952014691667655,-0.13938786792195368,-0.16345615839149294,-0.13730977848617673,deutschland seit
Ja…,2.5492994408242855,0.30325608506086815,-0.08026766732277169,-0.13013538832804872,-0.154203678797588,-0.12805729889227188,Ja…
anfang ja…,2.5492994408242855,0.30325608506086815,-0.08026766732277169,-0.13013538832804872,-0.154203678797588,-0.12805729889227188,anfang ja…
+553,2.5428271121233115,0.2983022229772281,-0.07772557331974395,-0.12759329432502098,-0.1516615847945604,-0.125515204889244,+553
ja… +553,2.5428271121233115,0.2983022229772281,-0.07772557331974395,-0.12759329432502098,-0.1516615847945604,-0.125515204889244,ja… +553
+553 char+s,2.53672472475099,0.2935856062446636,-0.07532284547913795,-0.12519056648441498,-0.14925885695395438,-0.12311247704863806,+553 char+s
patagonien tausend+e,2.853225399267472,0.49123071457869283,-0.1928991483964393,-0.24276686940171638,-0.2668351598712556,-0.2406887799659394,patagonien tausend+e
Hektaren,2.779966493472567,0.452616048471696,-0.16688794990810324,-0.2167556709133804,-0.24082396138291978,-0.2146775814776034,Hektaren
tausend+e hektar+en,2.779966493472567,0.452616048471696,-0.16688794990810324,-0.2167556709133804,-0.24082396138291978,-0.2146775814776034,tausend+e hektar+en
hektar+en wald,3.815585299069166,0.8005774918346168,-0.48354314841834567,-0.5334108694236228,-0.5574791598931622,-0.5313327799878458,hektar+en wald
wald süden,2.673327617743954,0.38950045734186883,-0.12777307019291487,-0.1776407911981919,-0.20170908166773138,-0.17556270176241517,wald süden
abgebrannt,2.6184206614082313,0.353236355930857,-0.10702041001211995,-0.15688813101739707,-0.18095642148693647,-0.15481004158162026,abgebrannt
argentinien+s ab+ge+brenn+t,2.6184206614082313,0.353236355930857,-0.10702041001211995,-0.15688813101739707,-0.18095642148693647,-0.15481004158162026,argentinien+s ab+ge+brenn+t
ab+ge+brenn+t behörde+n,2.594609038208174,0.3365974278515964,-0.09788492060341931,-0.14775264160869633,-0.17182093207823565,-0.14567455217291939,ab+ge+brenn+t behörde+n
behörde+n betreff+en+en,2.8969500782807267,0.5126936929366658,-0.20810756141225592,-0.25797528241753287,-0.28204357288707227,-0.25589719298175595,behörde+n betreff+en+en
Provinz,3.0166197569780153,0.5662042196518358,-0.24858599373568807,-0.29845371474096494,-0.3225220052105044,-0.2963756253051882,Provinz
betreff+en+en provinz,2.8633334185563974,0.4962920829357335,-0.19643555207754024,-0.24630327308281716,-0.2703715635523566,-0.24422518364704038,betreff+en+en provinz
provinz sprech+en,2.8435932132089072,0.4863499243291446,-0.1895175433664525,-0.23938526437172944,-0.26345355484126887,-0.23730717493595252,provinz sprech+en
sprech+en schwer+st+en,2.7958142399586126,0.4612700832356309,-0.1725724593673356,-0.22244018037261257,-0.24650847084215183,-0.22036209093683568,sprech+en schwer+st+en
Umweltkrisen,2.776623663721856,0.4507683189682903,-0.16568475512158054,-0.21555247612685763,-0.2396207665963971,-0.21347438669108074,Umweltkrisen
schwer+st+en umwelt+krise+n,2.776623663721856,0.4507683189682903,-0.16568475512158054,-0.21555247612685763,-0.2396207665963971,-0.21347438669108074,schwer+st+en umwelt+krise+n
umwelt+krise+n letzt+en,2.7504878282812038,0.4360457126922465,-0.15622736303451892,-0.2060950840397961,-0.23016337450933552,-0.20401699460401915,umwelt+krise+n letzt+en
letzt+en jahr+e,2.739427072771052,0.4296634241349404,-0.1521978759931313,-0.20206559699840831,-0.22613388746794755,-0.19998750756263142,letzt+en jahr+e
über ursache,2.7192763915282847,0.4177948357857556,-0.14481488737451195,-0.1946826083797889,-0.21875089884932838,-0.19260451894401204,über ursache
ursache brand+e,2.7056439567138377,0.40958312640208067,-0.13978902058390583,-0.1896567415891828,-0.21372503205872218,-0.18757865215340577,ursache brand+e
